Business ID,Name,Address,Coordinates,Number of Reviews,Rating,Zip Code
9TvM7Wt5KgJcl57pGob0Yg,Muscle Maker Grill Midtown East,1099 2nd Ave,"{'latitude': 40.759941, 'longitude': -73.965156}",93,3.5,10022
NI0gvoYzOK0EjjoGOlYFzA,Potbelly Sandwich Shop,22 E 17th St,"{'latitude': 40.73733, 'longitude': -73.99109}",155,3.5,10003
J4qehrNgX-8fi9-TTiVuBA,Roti,100 Maiden Ln,"{'latitude': 40.706518, 'longitude': -74.007133}",280,4.0,10038
NRrlEDVe30IGxCpCq62CAQ,Just Salad,291 7th Ave,"{'latitude': 40.746204, 'longitude': -73.993705}",113,4.0,10001
FOf_vQQ2HshtN3HUBPlNiw,The Sandwich Shop,658A Grand St,"{'latitude': 40.71132, 'longitude': -73.94618}",168,4.0,11211
gveiLCZPJ-Fv_LjmrhWgSA,INDAY,285 Madison Ave,"{'latitude': 40.751655, 'longitude': -73.979768}",21,4.5,10017
88zRCZWAXKMZwBTCt-S69w,Quality Greens Kitchen,227 Washington St,"{'latitude': 40.739508, 'longitude': -74.029947}",226,4.0,07030
hoxICZGHh4JWPfNfeYJL-w,Cafe 37,47 W 37th St,"{'latitude': 40.751439, 'longitude': -73.985401}",50,4.0,10018
eJZKh2i-Ey_WSScx9qiYOw,Bravo Pizza,360 7th Ave,"{'latitude': 40.7484899, 'longitude': -73.9928}",122,3.5,10001
TEmIBOuCPVeGg3c_Ofk1bg,fresh&co,1381 6th Ave,"{'latitude': 40.76409, 'longitude': -73.97783}",40,4.0,10019
iK533XH-C12eewRxYGMnxQ,Just Salad,2056 Broadway,"{'latitude': 40.7775917, 'longitude': -73.9817886}",165,3.5,10023
8UwRTdW4OtSEI2rJ_p1zGg,Dimes,49 Canal St,"{'latitude': 40.714973, 'longitude': -73.991539}",278,3.5,10002
i8sIj_zq_quarv9SmJS_rw,Krave It Pizza & Sandwich Joint ,36-18 30th Ave,"{'latitude': 40.764537, 'longitude': -73.916935}",69,4.5,11103
6Stlkxa6rUI77VglrpinmQ,Carrot Express,18 W 23rd St,"{'latitude': 40.74167086948014, 'longitude': -73.99045300305843}",50,4.0,10010
0NBxUfRbeYp5pIMgTqrSSw,Mangia - Flatiron,22 W 23rd St,"{'latitude': 40.7417606863971, 'longitude': -73.9906369}",183,3.0,10010
SJjQ-1nXMX9sIjjDm4ia2A,FP Patisserie,1 W 59th St,"{'latitude': 40.76544676951196, 'longitude': -73.97574183235231}",59,3.5,10019
elvL_HW9jfLLDVhwoIx_Ww,Veggie Castle II,13209 Liberty Ave,"{'latitude': 40.6908513035417, 'longitude': -73.8138093799353}",528,4.5,11419
6salH2D1m9Fe_SMH1tTscQ,Just Salad,750 3rd Avenue,"{'latitude': 40.7537, 'longitude': -73.97254}",53,4.0,10017
2N1y8Cv7R92lDYia_eruCw,Platter King,7704 Bergenline Ave,"{'latitude': 40.80032, 'longitude': -74.00733}",198,4.0,07047
5DcxBNwS7mSF7vPKS-1cew,Chopt Creative Salad Co.,145 West 51st St,"{'latitude': 40.7612033759921, 'longitude': -73.9811745920357}",152,3.0,10019
nkjcmB7jYJU-SPzdYM5g6w,BLT Prime,1032 Lexington Ave,"{'latitude': 40.77161, 'longitude': -73.96169}",93,3.5,10021
XSvT4-d8mDeXBJDoG7pZHw,d Elici,71 Nassau St,"{'latitude': 40.7097126477894, 'longitude': -74.0083819832646}",128,4.0,10038
hz75DoiAAMHS1Y6fbubRJQ,Silo Cafe,805 3rd Ave,"{'latitude': 40.75537, 'longitude': -73.97054}",63,3.5,10022
jhyib_wSV5jHUtsxtE22wg,Chick-fil-A,711 Lexington Ave,"{'latitude': 40.761171, 'longitude': -73.968585}",59,3.5,10022
HCW5HDT6YZU25rkJes9r6g,Cava,1385 Broadway,"{'latitude': 40.7528718388986, 'longitude': -73.9876741598475}",101,3.5,10018
1Lsb6F7DprPLabtbMHNURA,Lenwich,469 Columbus Ave,"{'latitude': 40.784154, 'longitude': -73.973534}",147,3.5,10024
pdrgfJBiXIjXTQM_dusTfA,Lenwich,1024 2nd Ave,"{'latitude': 40.7573999, 'longitude': -73.96645}",114,3.0,10022
8mKF1Nud4Ye3PMHwIMwW_A,Nurish,637 Washington Ave,"{'latitude': 40.67834, 'longitude': -73.96363}",114,4.5,11238
PZlofInZTZnp2jwL3L5sqw,fresh&co,200 W 57th St,"{'latitude': 40.76554, 'longitude': -73.98046}",101,3.5,10019
jTUHTXbwMAVQWMvEgPBHyg,Just Salad,53 E 8th St,"{'latitude': 40.7313273493824, 'longitude': -73.9937896921767}",209,3.5,10003
2xxX3t7ykIlyoaOXZdRZNw,Bagel World,339 5th Ave,"{'latitude': 40.67205, 'longitude': -73.98373}",257,4.5,11215
LZA0bWz_Xn--tSgiaPLlkw,sweetgreen,1500 3rd Ave,"{'latitude': 40.7780118756349, 'longitude': -73.954891682209}",239,3.0,10028
yB4YcbSpAFE8XGJuQT-6zA,Cava,30 Montgomery St,"{'latitude': 40.716799944155, 'longitude': -74.0355072729312}",219,4.0,07302
OMw-E4_y1BHv4EgWdtFleg,Pokeworks,330 West 34th St,"{'latitude': 40.75258, 'longitude': -73.99551}",29,4.5,10001
MRIFiSBm6deHGLzJjTyWfw,Lenwich,202 W 40th St,"{'latitude': 40.75489, 'longitude': -73.98847}",53,4.0,10018
o__rNMK8xCSPKPVe6yIlxQ,GreenStreets Salads,67 Irving Ave,"{'latitude': 40.70455, 'longitude': -73.92387}",232,4.0,11237
HRwLdsd_debjXbB9bP1SFA,Chick-fil-A,918 8th Ave,"{'latitude': 40.7650002, 'longitude': -73.9838178}",88,3.5,10019
RJ7WP7PaYz_-4X2XgXl5uA,Potbelly Sandwich Shop,101 Maiden Ln,"{'latitude': 40.7070133727982, 'longitude': -74.0069238742571}",211,4.0,10038
